"","id","imdbId","movieId","tmdbId","original_title","title","popularity","release_date","revenue","runtime","budget","vote_average","vote_count","original_language"
"2746",11661,"0424205",40414,11661,"Joyeux Noël","Joyeux Noël",7.846226,2005-11-09,17709155,116,2.2e+07,7.2,216,"fr"
"2747",10060,"0430308",40574,10060,"Get Rich or Die Tryin'","Get Rich or Die Tryin'",9.820229,2005-11-09,46442528,117,4e+07,6.3,188,"en"
"2748",10033,"0433400",40581,10033,"Just Friends","Just Friends",8.208492,2005-11-23,50817508,96,NA,5.9,424,"en"
"2749",231,"0365737",40583,231,"Syriana","Syriana",5.768575,2005-11-23,9.4e+07,128,5e+07,6.3,455,"en"
"2750",8999,"0398017",40614,8999,"Derailed","Derailed",10.600475,2005-11-11,57479076,108,2.2e+07,6.1,322,"en"
"2751",8555,"0381966",40617,8555,"Creep","Creep",5.604026,2004-08-10,NA,85,NA,5.5,136,"en"
"2752",4348,"0414387",40629,4348,"Pride & Prejudice","Pride & Prejudice",14.439083,2005-09-16,121147947,135,2.8e+07,7.8,1406,"en"
"2753",9885,"0416315",40723,9885,"Wolf Creek","Wolf Creek",7.483385,2005-01-01,27762648,99,1e+06,6.1,288,"en"
"2754",9392,"0435625",40732,9392,"The Descent","The Descent",8.794041,2005-07-08,NA,99,NA,6.9,1029,"en"
"2755",674,"0330373",40815,674,"Harry Potter and the Goblet of Fire","Harry Potter and the Goblet of Fire",24.903058,2005-11-05,895921036,157,1.5e+08,7.5,5758,"en"
"2756",69,"0358273",40819,69,"Walk the Line","Walk the Line",11.476443,2005-09-13,186438883,136,2.8e+07,7.3,732,"en"
"2757",1833,"0294870",40826,1833,"Rent","Rent",9.530278,2005-11-23,31670620,135,4e+07,6.7,159,"en"
"2758",6795,"0406375",40851,6795,"Zathura: A Space Adventure","Zathura: A Space Adventure",10.695639,2005-11-06,64321501,101,6.5e+07,6.1,808,"en"
"2759",11421,"0401085",40870,11421,"CRAZY","CRAZY",6.844818,2005-05-27,NA,127,NA,7.4,142,"fr"
"2760",13499,"0443295",40962,13499,"Yours, Mine & Ours","Yours, Mine & Ours",10.238422,2005-11-23,72028752,90,4.5e+07,5.7,233,"en"
"2761",7548,"0375920",40966,7548,"The Libertine","The Libertine",4.451619,2004-09-16,NA,114,NA,5.9,128,"en"
"2762",116,"0416320",41285,116,"Match Point","Match Point",9.020372,2005-10-26,85306374,124,1.5e+07,7.2,1134,"en"
"2763",411,"0363771",41566,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",18.13542,2005-12-07,748806957,143,1.8e+08,6.7,2709,"en"
"2764",254,"0360717",41569,254,"King Kong","King Kong",19.761164,2005-12-14,5.5e+08,187,2.07e+08,6.6,2403,"en"
"2765",1904,"0397535",41571,1904,"Memoirs of a Geisha","Memoirs of a Geisha",7.680762,2005-12-06,162242962,145,8.5e+07,7.3,670,"en"
"2766",9043,"0356680",41573,9043,"The Family Stone","The Family Stone",7.041967,2005-12-14,NA,103,NA,6.1,256,"en"
"2767",9515,"0365485",41716,9515,"The Matador","The Matador",3.867472,2005-05-12,17297244,96,1e+07,6.2,137,"en"
"2768",8290,"0060474",41828,8290,"La Grande Vadrouille","Don't Look Now: We're Being Shot At",7.727202,1966-12-07,NA,132,NA,7.8,234,"fr"
"2769",8053,"0419294",41863,8053,"The Three Burials of Melquiades Estrada","The Three Burials of Melquiades Estrada",9.117934,2005-11-17,12036149,121,1.5e+07,7,180,"en"
"2770",612,"0408306",41997,612,"Munich","Munich",9.668761,2005-12-22,130358911,164,7e+07,7,706,"en"
"2771",9899,"0395251",42002,9899,"The Producers","The Producers",5.037224,2005-12-25,38058335,134,4.5e+07,6.1,153,"en"
"2772",546,"0407265",42004,546,"Transamerica","Transamerica",7.398205,2005-12-23,13350369,103,1e+06,6.9,149,"en"
"2773",2800,"0398375",42007,2800,"Rumor Has It...","Rumor Has It...",6.158212,2005-12-23,88933562,97,7e+07,5.3,309,"en"
"2774",9641,"0452598",42009,9641,"Cheaper by the Dozen 2","Cheaper by the Dozen 2",7.101422,2005-12-21,129181830,94,6e+07,5.8,542,"en"
"2775",7552,"0369441",42011,7552,"Fun with Dick and Jane","Fun with Dick and Jane",13.473381,2005-12-21,202026112,90,1e+08,5.9,639,"en"
"2776",9927,"0267891",42013,9927,"The Ringer","The Ringer",9.605509,2005-12-23,40442437,94,NA,5.6,110,"en"
"2777",9681,"0402894",42015,9681,"Casanova","Casanova",11.568302,2005-12-25,37691644,112,NA,6.2,219,"en"
"2778",13925,"0091455",42191,13925,"Luxo Jr.","Luxo Jr.",7.160378,1986-08-17,NA,2,NA,7.1,148,"en"
"2779",9687,"0444653",42197,9687,"Keeping Mum","Keeping Mum",5.742659,2005-12-02,18564702,103,169000,6.5,165,"en"
"2780",6935,"0267129",42385,6935,"Yamakasi - Les samouraïs des temps modernes","Yamakasi",7.165551,2001-04-04,NA,90,NA,5.8,140,"en"
"2781",11400,"0402399",42418,11400,"The New World","The New World",7.694502,2005-12-25,30536013,135,3e+07,6.4,336,"en"
"2782",4550,"0451094",42632,4550,"친절한 금자씨","Sympathy for Lady Vengeance",7.400261,2005-07-29,23803308,115,NA,7.4,362,"ko"
"2783",10045,"0414852",42718,10045,"Banlieue 13","District B13",7.594102,2004-11-09,9584131,84,1.2e+07,6.5,572,"fr"
"2784",168705,"0383222",42721,168705,"BloodRayne","BloodRayne",6.514132,2005-10-22,2405420,95,2.5e+07,3.6,120,"en"
"2785",1690,"0450278",42723,1690,"Hostel","Hostel",12.093928,2005-01-06,80578934,94,4800000,5.7,913,"en"
"2786",9900,"0456554",42725,9900,"Grandma's Boy","Grandma's Boy",6.741159,2006-01-06,6538177,94,NA,6.6,222,"en"
"2787",9044,"0375154",42728,9044,"Tristan & Isolde","Tristan & Isolde",15.672195,2006-04-07,2.8e+07,125,3.1e+07,6.4,240,"en"
"2788",9918,"0385726",42730,9918,"Glory Road","Glory Road",5.244654,2006-01-13,42647449,118,NA,7.2,145,"en"
"2789",17379,"0408985",42732,17379,"Last Holiday","Last Holiday",5.53836,2006-01-13,38399961,112,4.5e+07,6.4,123,"en"
"2790",10982,"0443536",42734,10982,"Hoodwinked!","Hoodwinked!",6.398984,2005-12-16,51053787,80,1.5e+07,6,491,"en"
"2791",834,"0401855",42738,834,"Underworld: Evolution","Underworld: Evolution",12.496805,2006-01-12,111340801,106,5e+07,6.4,1548,"en"
"2792",16553,"0412922",42958,16553,"Little Manhattan","Little Manhattan",9.394353,2005-09-30,1117920,84,NA,6.9,181,"en"
"2793",2117,"0426578",43376,2117,"Sophie Scholl – Die letzten Tage","Sophie Scholl: The Final Days",4.972236,2005-02-13,NA,117,NA,7.1,109,"de"
"2794",9912,"0412080",43396,9912,"The World's Fastest Indian","The World's Fastest Indian",5.581311,2005-10-12,NA,127,2.5e+07,7.3,168,"en"
"2795",1969,"0416496",43419,1969,"Bandidas","Bandidas",19.294832,2006-01-18,10496317,93,3.5e+07,5.8,319,"es"
"2796",11183,"0077276",43552,11183,"Les Bronzés","French Fried Vacation",5.021867,1978-11-01,NA,105,NA,6.6,191,"fr"
"2797",11565,"0421729",43558,11565,"Big Momma's House 2","Big Momma's House 2",7.622875,2006-01-26,138259062,99,4e+07,5.4,376,"en"
"2798",11283,"0396752",43560,11283,"Nanny McPhee","Nanny McPhee",9.806554,2005-10-21,122489822,97,2.5e+07,6.4,742,"en"
"2799",9286,"0414982",43679,9286,"Final Destination 3","Final Destination 3",11.872997,2006-02-10,117719158,93,2.5e+07,5.8,1000,"en"
"2800",1544,"0421994",43744,1544,"Imagine Me & You","Imagine Me & You",6.008971,2005-02-01,2455831,93,NA,7,181,"en"
"2801",12096,"0383216",43836,12096,"The Pink Panther","The Pink Panther",10.520501,2006-01-18,NA,93,NA,5.6,570,"en"
"2802",9975,"0381971",43869,9975,"Curious George","Curious George",12.602502,2006-02-10,69834815,86,5e+07,6.1,109,"en"
"2803",9754,"0408345",43871,9754,"Firewall","Firewall",6.500892,2006-02-10,82800000,105,4.5e+07,5.6,270,"en"
"2804",10053,"0455857",43904,10053,"When a Stranger Calls","When a Stranger Calls",5.149058,2006-02-03,66966987,87,1.5e+07,5.4,273,"en"
"2805",9036,"0397313",43917,9036,"Eight Below","Eight Below",13.876881,2006-02-17,120455994,120,4e+07,6.7,553,"en"
"2806",10073,"0466342",43919,10073,"Date Movie","Date Movie",5.682129,2006-02-17,48548426,83,2e+07,3.6,225,"en"
"2807",7304,"0404390",43921,7304,"Running Scared","Running Scared",7.435544,2006-01-06,9500000,122,1.7e+07,7,332,"en"
"2808",9920,"0370032",43928,9920,"Ultraviolet","Ultraviolet",11.096655,2006-03-03,31070211,87,3e+07,4.8,468,"en"
"2809",10025,"0397078",43930,10025,"Just My Luck","Just My Luck",6.053567,2006-05-12,38159905,103,2.8e+07,5.8,512,"en"
"2810",9682,"0454919",43932,9682,"Pulse","Pulse",10.307277,2006-08-11,29907685,90,3.8e+07,5,154,"en"
"2811",2207,"0450232",43936,2207,"16 Blocks","16 Blocks",11.887779,2006-03-01,65664721,105,5.5e+07,6.2,675,"en"
"2812",6877,"0427229",44004,6877,"Failure to Launch","Failure to Launch",9.438013,2006-03-10,128406887,97,5e+07,5.5,407,"en"
"2813",950,"0438097",44022,950,"Ice Age: The Meltdown","Ice Age: The Meltdown",16.646029,2006-03-23,660940780,91,8e+07,6.5,3034,"en"
"2814",752,"0434409",44191,752,"V for Vendetta","V for Vendetta",20.214422,2006-03-15,132511035,132,5.4e+07,7.7,4562,"en"
"2815",9655,"0454945",44193,9655,"She's the Man","She's the Man",6.916201,2006-03-17,33889159,105,2e+07,6.4,691,"en"
"2816",9388,"0427944",44195,9388,"Thank You for Smoking","Thank You for Smoking",9.369527,2005-09-05,24793509,92,6500000,7.1,670,"en"
"2817",9950,"0419749",44197,9950,"Find Me Guilty","Find Me Guilty",15.295949,2006-03-16,2636637,125,1.3e+07,6.5,139,"en"
"2818",388,"0454848",44199,388,"Inside Man","Inside Man",13.393548,2006-03-23,184376254,129,4.5e+07,7.3,1671,"en"
"2819",14191,"0429591",44225,14191,"Aquamarine","Aquamarine",11.29062,2006-03-03,23006849,104,1.2e+07,5.8,372,"en"
"2820",9792,"0454841",44397,9792,"The Hills Have Eyes","The Hills Have Eyes",18.960549,2006-03-10,69623713,107,1.5e+07,6.1,726,"en"
"2821",10067,"0393735",44399,10067,"The Shaggy Dog","The Shaggy Dog",4.878907,2006-03-09,61112916,98,5e+07,4.5,138,"en"
"2822",582,"0405094",44555,582,"Das Leben der Anderen","The Lives of Others",9.02255,2006-03-15,7e+07,137,2e+06,7.9,977,"de"
"2823",12763,"0446046",44613,12763,"Take the Lead","Take the Lead",5.364459,2006-03-17,34742066,108,3e+07,6.6,171,"en"
"2824",186,"0425210",44665,186,"Lucky Number Slevin","Lucky Number Slevin",11.15092,2006-02-24,56308881,110,2.7e+07,7.4,1356,"en"
"2825",219,"0441909",44694,219,"Volver","Volver",6.302926,2006-03-16,85582407,121,12899867,7.3,419,"es"
"2826",10069,"0441796",44731,10069,"Stay Alive","Stay Alive",4.854551,2006-03-24,27105095,100,9e+06,5.3,157,"en"
"2827",3093,"0430912",44759,3093,"Basic Instinct 2","Basic Instinct 2",15.321902,2006-03-29,38629478,114,7e+07,4.6,183,"en"
"2828",9270,"0393109",44761,9270,"Brick","Brick",9.00314,2005-01-30,3919254,110,475000,6.8,366,"en"
"2829",16070,"0493459",44788,16070,"This Film Is Not Yet Rated","This Film Is Not Yet Rated",5.205826,2006-01-26,302179,98,NA,7.3,118,"en"
"2830",11348,"0422272",44800,11348,"Frágiles","Fragile",4.641868,2005-10-14,NA,101,NA,6,137,"en"
"2831",9035,"0439815",44828,9035,"Slither","Slither",10.375,2006-03-31,NA,95,15500000,6.3,324,"en"
"2832",9957,"0437863",44840,9957,"The Benchwarmers","The Benchwarmers",10.318021,2006-04-07,NA,80,NA,5.2,248,"en"
"2833",8998,"0436331",44864,8998,"Friends with Money","Friends with Money",8.869162,2006-09-07,13368437,88,6500000,5.1,132,"en"
"2834",4441,"0424880",44929,4441,"Candy","Candy",4.772204,2006-02-15,2077763,116,NA,7,152,"en"
"2835",4257,"0362120",44972,4257,"Scary Movie 4","Scary Movie 4",13.096692,2006-04-13,178262620,83,4.5e+07,5.3,779,"en"
"2836",2652,"0424136",44974,2652,"Hard Candy","Hard Candy",9.62025,2005-01-14,7022209,103,950000,6.8,726,"en"
"2837",17111,"0440803",45003,17111,"ชัตเตอร์ กดติดวิญญาณ","Shutter",7.933786,2004-09-09,NA,97,NA,6.8,180,"th"
"2838",5820,"0443632",45062,5820,"The Sentinel","The Sentinel",12.915358,2006-04-19,77920346,108,6e+07,5.8,230,"en"
"2839",9904,"0405469",45074,9904,"The Wild","The Wild",7.904333,2006-03-06,37384046,94,8e+07,5.1,246,"en"
"2840",588,"0384537",45081,588,"Silent Hill","Silent Hill",7.938457,2006-04-21,97607453,125,5e+07,6.3,1093,"en"
"2841",8982,"0427954",45183,8982,"ต้มยำกุ้ง","The Protector",9.005167,2005-08-11,27165581,108,6e+06,6.8,171,"th"
"2842",956,"0317919",45186,956,"Mission: Impossible III","Mission: Impossible III",15.687983,2006-05-03,397850012,126,1.5e+08,6.5,2062,"en"
"2843",9530,"0449089",45208,9530,"RV","RV",11.511424,2006-04-28,87528173,99,5e+07,5.6,503,"en"
"2844",9829,"0475276",45210,9829,"United 93","United 93",10.527141,2006-04-28,76286096,111,1.5e+07,6.9,377,"en"
"2845",10115,"0430634",45221,10115,"Stick It","Stick It",7.255225,2006-04-21,NA,105,NA,6.3,153,"en"
"2846",10008,"0429573",45361,10008,"An American Haunting","An American Haunting",5.026855,2005-05-05,NA,83,NA,5.3,143,"en"
"2847",7518,"0327084",45431,7518,"Over the Hedge","Over the Hedge",9.382953,2006-04-22,343397247,83,8e+07,6.3,1116,"en"
"2848",503,"0409182",45442,503,"Poseidon","Poseidon",6.581669,2006-05-12,181674817,99,1.6e+08,5.5,594,"en"
"2849",591,"0382625",45447,591,"The Da Vinci Code","The Da Vinci Code",18.566706,2006-05-17,767820459,149,1.25e+08,6.5,2773,"en"
"2850",36668,"0376994",45499,36668,"X-Men: The Last Stand","X-Men: The Last Stand",0.867943,2006-05-24,459359555,104,2.1e+08,6.3,3581,"en"
"2851",9767,"0452594",45501,9767,"The Break-Up","The Break-Up",6.327193,2006-06-01,204999686,106,5.2e+07,5.6,851,"en"
"2852",920,"0317219",45517,920,"Cars","Cars",18.907948,2006-06-08,461983149,117,1.2e+08,6.6,3991,"en"
"2853",806,"0466909",45662,806,"The Omen","The Omen",5.670679,2006-06-06,119188334,110,2.5e+07,5.3,287,"en"
"2854",9353,"0457510",45666,9353,"Nacho Libre","Nacho Libre",12.042646,2006-06-16,80197993,92,3.2e+07,5.6,368,"en"
"2855",2044,"0410297",45668,2044,"The Lake House","The Lake House",12.589019,2006-06-16,114830111,99,4e+07,6.5,689,"en"
"2856",9339,"0389860",45672,9339,"Click","Click",9.796552,2006-06-22,237681299,107,82500000,6,2167,"en"
"2857",350,"0458352",45720,350,"The Devil Wears Prada","The Devil Wears Prada",13.102384,2006-06-30,326551094,109,3.5e+07,7,3198,"en"
"2858",58,"0383574",45722,58,"Pirates of the Caribbean: Dead Man's Chest","Pirates of the Caribbean: Dead Man's Chest",29.455314,2006-06-20,1065659812,151,2e+08,7,5380,"en"
"2859",1819,"0463034",45726,1819,"You, Me and Dupree","You, Me and Dupree",8.570085,2006-07-14,130431368,108,5.4e+07,5.4,421,"en"
"2860",2295,"0424345",45728,2295,"Clerks II","Clerks II",8.466725,2006-05-25,26888376,97,5e+06,6.9,407,"en"
"2861",9697,"0452637",45730,9697,"Lady in the Water","Lady in the Water",8.704554,2006-07-21,42285169,110,7.5e+07,5.3,415,"en"
"2862",4474,"0465624",45732,4474,"My Super Ex-Girlfriend","My Super Ex-Girlfriend",12.819565,2006-06-20,60896147,95,NA,4.8,453,"en"
"2863",10007,"0437179",45852,10007,"See No Evil","See No Evil",5.659608,2006-05-19,NA,84,8e+06,4.8,146,"en"
"2864",1887,"0422720",45880,1887,"Marie Antoinette","Marie Antoinette",8.852557,2006-05-24,60474340,123,4e+07,6.5,662,"en"
"2865",1781,"0497116",45950,1781,"An Inconvenient Truth","An Inconvenient Truth",6.684925,2006-01-24,46243000,100,1e+06,6.7,257,"en"
"2866",10947,"0475293",46062,10947,"High School Musical","High School Musical",10.187478,2006-01-20,NA,98,4200000,6.1,1048,"en"
"2867",7549,"0446059",46322,7549,"霍元甲","Fearless",6.187094,2006-01-26,6971266,103,NA,7.3,396,"zh"
"2868",9615,"0463985",46335,9615,"The Fast and the Furious: Tokyo Drift","The Fast and the Furious: Tokyo Drift",2.238808,2006-06-03,158468292,104,8.5e+07,6.1,1749,"en"
"2869",9513,"0455499",46337,9513,"Garfield: A Tail of Two Kitties","Garfield: A Tail of Two Kitties",7.217377,2006-06-15,141702264,78,NA,5.1,477,"en"
"2870",1452,"0348150",46530,1452,"Superman Returns","Superman Returns",13.284712,2006-06-28,391081192,154,2.7e+08,5.4,1429,"en"
"2871",773,"0449059",46578,773,"Little Miss Sunshine","Little Miss Sunshine",5.320117,2006-07-26,100523181,102,8e+06,7.5,1728,"en"
"2872",1164,"0449467",46723,1164,"Babel","Babel",12.60853,2006-09-08,135330182,143,2.5e+07,6.9,1083,"en"
"2873",15383,"0064040",46855,15383,"L'Armée des ombres","Army of Shadows",7.872569,1969-09-10,741766,145,NA,7.8,117,"fr"
"2874",9072,"0430304",46865,9072,"Little Man","Little Man",7.067602,2006-08-31,101595121,98,6.4e+07,5.3,269,"en"
"2875",9297,"0385880",46948,9297,"Monster House","Monster House",15.402378,2006-07-21,140175006,91,7.5e+07,6.3,912,"en"
"2876",326,"0417148",46965,326,"Snakes on a Plane","Snakes on a Plane",7.418574,2006-08-06,62022014,105,3.3e+07,5.1,504,"en"
"2877",512,"0457513",46967,512,"Scoop","Scoop",8.16339,2006-07-27,31584901,96,4e+06,6.4,435,"en"
"2878",9718,"0415306",46970,9718,"Talladega Nights: The Ballad of Ricky Bobby","Talladega Nights: The Ballad of Ricky Bobby",6.936688,2006-08-04,162966177,116,72500000,6.2,497,"en"
"2879",1593,"0477347",46972,1593,"Night at the Museum","Night at the Museum",16.661966,2006-10-20,574480841,108,1.1e+08,6.4,2949,"en"
"2880",1852,"0469641",46974,1852,"World Trade Center","World Trade Center",13.332102,2006-08-09,162945894,128,6.3e+07,5.9,461,"en"
"2881",1262,"0420223",46976,1262,"Stranger Than Fiction","Stranger Than Fiction",10.798092,2006-09-09,53653224,113,3e+07,7.1,743,"en"
"2882",82,"0430357",47044,82,"Miami Vice","Miami Vice",11.72545,2006-07-27,163794509,134,1.35e+08,5.7,494,"en"
"2883",1402,"0454921",47099,1402,"The Pursuit of Happyness","The Pursuit of Happyness",20.981716,2006-12-14,307077295,117,5.5e+07,7.7,2607,"en"
"2884",9293,"0455967",47122,9293,"John Tucker Must Die","John Tucker Must Die",7.810301,2006-07-27,41009669,87,1.8e+07,5.9,375,"en"
"2885",9906,"0429589",47124,9906,"The Ant Bully","The Ant Bully",7.000272,2006-07-27,55181129,88,5e+07,5.5,375,"en"
"2886",1948,"0479884",47200,1948,"Crank","Crank",12.627593,2006-08-31,42931041,88,1.2e+07,6.6,1172,"en"
"2887",5289,"0402910",47254,5289,"Chaos","Chaos",9.51795,2005-01-17,10289,106,2e+07,6.1,278,"en"
"2888",9907,"0414853",47264,9907,"Barnyard","Barnyard",6.984949,2006-08-04,72779000,90,5.1e+07,5.3,230,"en"
"2889",9762,"0462590",47382,9762,"Step Up","Step Up",14.21769,2006-08-11,114194847,104,1.2e+07,6.7,1092,"en"
"2890",14113,"0383060",47384,14113,"Zoom","Zoom",11.967444,2006-08-11,12506188,83,3.5e+07,4.9,140,"en"
"2891",7859,"0468489",47423,7859,"Half Nelson","Half Nelson",12.155115,2006-08-11,4911725,107,7e+05,6.5,243,"en"
"2892",11559,"0410764",47465,11559,"Tideland","Tideland",6.796465,2005-09-09,566611,120,1.2e+07,6.3,147,"en"
"2893",1023,"0418455",47491,1023,"Adams æbler","Adam's Apples",6.044534,2005-04-15,NA,94,3700000,7.4,190,"da"
"2894",10118,"0433412",47516,10118,"Material Girls","Material Girls",4.581577,2006-08-18,11449638,97,NA,4.8,149,"en"
"2895",9788,"0384793",47518,9788,"Accepted","Accepted",7.06088,2006-08-18,38505009,93,2.3e+07,6.2,412,"en"
"2896",11689,"0074442",47538,11689,"I due superpiedi quasi piatti","Crime Busters",9.351042,1977-04-01,NA,110,NA,6.8,123,"it"
"2897",1491,"0443543",47610,1491,"The Illusionist","The Illusionist",11.494009,2006-08-18,86915017,110,4e+07,7.1,1657,"en"
"2898",1165,"0436697",47629,1165,"The Queen","The Queen",7.904371,2006-09-15,123384128,103,1.5e+07,6.8,344,"en"
"2899",7291,"0390808",47634,7291,"36 Quai des Orfèvres","36th Precinct",12.727685,2004-11-24,NA,111,NA,6.7,115,"fr"
"2900",9988,"0486551",47640,9988,"Beerfest","Beerfest",7.481125,2006-08-25,19179969,110,17500000,5.8,173,"en"
"2901",11652,"0445990",47644,11652,"Invincible","Invincible",9.794881,2006-08-25,57806952,105,NA,6.7,230,"en"
"2902",15265,"0048980",47721,15265,"Le ballon rouge","The Red Balloon",5.322608,1956-10-19,NA,34,NA,7.7,101,"en"
"2903",11227,"0473753",47725,11227,"Angel-A","Angel-A",5.512501,2005-12-21,NA,91,1.5e+07,6.8,172,"fr"
"2904",9708,"0450345",47810,9708,"The Wicker Man","The Wicker Man",9.423256,2006-09-01,38755073,102,4e+07,4,355,"en"
"2905",1116,"0460989",47894,1116,"The Wind That Shakes the Barley","The Wind That Shakes the Barley",6.752524,2006-06-23,22889018,124,6500000,7.1,155,"en"
"2906",5072,"0464196",47937,5072,"Severance","Severance",9.632547,2006-05-19,NA,96,NA,6.4,169,"en"
"2907",1249,"0427969",47950,1249,"Hollywoodland","Hollywoodland",7.464981,2006-08-31,16803753,126,NA,6.1,101,"en"
"2908",9954,"0475944",47952,9954,"The Covenant","The Covenant",12.72212,2006-09-08,37597471,97,2e+07,5.2,295,"en"
"2909",7511,"0434139",47970,7511,"The Last Kiss","The Last Kiss",9.996541,2006-09-10,NA,115,2e+07,5.9,125,"en"
"2910",7512,"0387808",47997,7512,"Idiocracy","Idiocracy",12.130803,2006-09-01,495303,84,3e+07,6.3,681,"en"
"2911",1776,"0486358",47999,1776,"Jesus Camp","Jesus Camp",4.886956,2006-09-15,NA,87,NA,6.6,119,"en"
"2912",10846,"0419198",48032,10846,"La tigre e la neve","The Tiger and the Snow",5.524817,2005-10-14,NA,114,3.5e+07,6.9,110,"it"
"2913",1381,"0414993",48043,1381,"The Fountain","The Fountain",11.577121,2006-09-06,15304890,96,3.5e+07,6.8,852,"en"
"2914",15097,"0109440",48045,15097,"La cité de la peur","Fear City: A Family-Style Comedy",7.985398,1994-03-09,NA,93,NA,7.7,193,"en"
"2915",300,"0354899",48082,300,"La science des rêves","The Science of Sleep",10.603991,2006-02-11,9524340,105,6e+06,6.8,253,"fr"
"2916",9676,"0387877",48142,9676,"The Black Dahlia","The Black Dahlia",6.506572,2006-09-15,49111202,121,5e+07,5.7,292,"en"
